# Constructed from biom file
#OTU ID	F31-1	F31-2	F31-3	F31-4	F31-5	F31-6	F31-7	F31-8	F31-9	h3-4-5	taxonomy
9859357871ec9df34b193971ff741348	0.0	0.0	1015.0	0.0	0.0	680.0	0.0	0.0	0.0	432.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae
53e90638eaff951cdc110eada2ffddcc	0.0	0.0	854.0	612.0	0.0	510.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae
bfe600f09a20053653da85b461c3eba7	369.0	0.0	586.0	69.0	0.0	154.0	244.0	240.0	287.0	0.0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Eggerthella
e222292a4f8258e3308ec9a9b4a1c5ef	0.0	0.0	0.0	0.0	0.0	0.0	1940.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium
794e6a2442502a089c6d235dff313659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1933.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerostipes
ab021980d3276b9eabce33dab089e753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1864.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Parvimonas
4f31e4ddb99d9f02f45950c4610ffc37	0.0	0.0	22.0	27.0	140.0	63.0	270.0	530.0	768.0	22.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__metagenome
a5e46b5c5bf2bc5ec26b7194e6764a68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1817.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter
5cdb83a1e6a5f37d88f746482b5b2d17	0.0	0.0	767.0	0.0	588.0	0.0	0.0	459.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
f66cf1420a73e1bf35813ad8431c67b7	0.0	0.0	0.0	181.0	408.0	214.0	275.0	108.0	554.0	38.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_fissicatena_group
f41e25aec37cc2d1ea865535e5a81a68	186.0	170.0	190.0	48.0	250.0	126.0	164.0	286.0	297.0	6.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium
95480bf94c1a1d2c1ff74aa60e2493e2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1700.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia
82d66a799019db60e07856435428d87d	720.0	572.0	0.0	0.0	385.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides
b1bdad552dbb01e8ea3cee55529051c7	85.0	89.0	223.0	74.0	252.0	123.0	246.0	263.0	260.0	2.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Candidatus_Soleaferrea; s__uncultured_Anaerotruncus
016e0e015ac0cbc8c64556e2072a080a	0.0	0.0	0.0	0.0	0.0	0.0	305.0	0.0	1129.0	88.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium
2cc751bb89066140ac34b5e0d6f4ea76	0.0	1519.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium
e1d4718d65ec96ea7151fe143f91178b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1499.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia
6c1a1659af64c63ebd27e540529019d8	154.0	130.0	307.0	0.0	256.0	0.0	154.0	182.0	277.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Paludicola
7dc3541fefaf1748973542392bfe8252	192.0	132.0	232.0	24.0	174.0	76.0	158.0	204.0	245.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
3e7efc3ce3fc1cf4f13ff28a959cf043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1411.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia
6064b255a907c27d503039ed787914cb	84.0	128.0	174.0	62.0	197.0	74.0	222.0	195.0	260.0	8.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_brachy_group; s__uncultured_Eubacteriaceae
b7937d8095c9c285c826a498ff583555	484.0	361.0	541.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
343d37391dbd5211a7f0aa8e5bca8b09	144.0	205.0	322.0	26.0	191.0	125.0	92.0	213.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
9497da56df8f4c98246390f890e7eee6	0.0	0.0	0.0	0.0	1304.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella
c30aa8442847603fe22733fee650d4db	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1303.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerostipes
f077162bb118fdeee73ae3bfc22bcad6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1271.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter
65c2c4ed584e8eea7065f9415ff54aeb	0.0	0.0	0.0	0.0	0.0	0.0	572.0	0.0	677.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__Ruminococcus_bicirculans
67ff9dda78b05c62a5bf56c51c8e9da8	0.0	0.0	0.0	0.0	183.0	109.0	313.0	208.0	432.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus
e7b2bc1547db11294049e34f00f0690e	277.0	197.0	80.0	0.0	177.0	115.0	197.0	0.0	173.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides
ffbc5189873fa83b363daf56bfec2108	112.0	101.0	136.0	96.0	170.0	74.0	154.0	41.0	294.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_torques_group
5cb931115c65b92e77f86559d708e28c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1167.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_hallii_group
4b2cbc28a8af1074ade22a7426b7e559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1166.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelotrichaceae_UCG-003
57bda475a1e0c78e028b9ab38d054370	0.0	0.0	48.0	74.0	530.0	162.0	133.0	51.0	143.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae
4f31b4d7334d4bba7bc5a20e4dcbe212	229.0	490.0	67.0	40.0	231.0	54.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Hungatella
4732c65c9a6789a00bad4ed657259c6c	177.0	168.0	112.0	104.0	102.0	94.0	106.0	98.0	136.0	5.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
6157bf7e7c085fadfd4a3354a3394d2d	0.0	0.0	255.0	0.0	238.0	80.0	103.0	158.0	174.0	0.0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Adlercreutzia
908c4affc140da75113954a4d1eef19c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	991.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__Blautia_faecis
da5e0c830d23811ffb196d817f335d4c	0.0	0.0	454.0	0.0	305.0	0.0	0.0	0.0	229.0	0.0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Adlercreutzia
1b018c218253264dcda9664a2e4ddd2d	0.0	0.0	0.0	0.0	173.0	144.0	169.0	181.0	307.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum
8004997408dd7bf0c26b140814e8ac6d	0.0	0.0	0.0	0.0	0.0	0.0	950.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum
9df0595fca1d933f1eb2afded57bdb11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	938.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Peptoniphilus
034e61d6832fa631030439811664ac8a	0.0	0.0	0.0	0.0	895.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella
e75b3be9b26a94728b3761d81980738b	0.0	0.0	258.0	0.0	157.0	121.0	114.0	213.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
d5e536fb20b7771da66833a93c625f87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	863.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Coprococcus
19c7eb30072fca6cd08e93cb7b5afe17	0.0	22.0	145.0	79.0	207.0	81.0	145.0	0.0	176.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Colidextribacter
7afaf5423cb8ac0e7a12fca1c26abea2	0.0	0.0	0.0	0.0	149.0	92.0	107.0	159.0	337.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Phocea
4315e92b3294f82e3280d510c9d385f4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	842.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis
b09b10b6e13366cdd165ee9e6410fb8e	116.0	0.0	685.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium
c323815c8e0662581e658e65088698e8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	796.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium_bifidum
b8e9feb441e9b2a481b3120676ca903c	17.0	0.0	185.0	13.0	146.0	37.0	117.0	109.0	171.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae
5056577846d9c00a7cd84805808ff700	190.0	233.0	174.0	42.0	32.0	34.0	37.0	10.0	40.0	0.0	Unassigned
417259d71a4e5e757d632f739c0cd9f8	173.0	58.0	0.0	19.0	0.0	183.0	130.0	86.0	142.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Anaerotruncus
c0cd35d4151855eed17f70a23ef60aa7	219.0	305.0	33.0	37.0	54.0	19.0	54.0	8.0	55.0	0.0	Unassigned
4d46cfcd1b8c911b7da665d380636284	73.0	43.0	135.0	10.0	34.0	56.0	139.0	78.0	187.0	12.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_AD3011_group
82e7ed7dda4b864343b7e1044d0ba94d	0.0	0.0	256.0	0.0	313.0	197.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
4fefb12c0391fb28e330f9aa30467f9f	387.0	0.0	376.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
5964c769c32d1a2ba7a7f7e4fd461b6c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	754.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus
edf41170c7df74d944cfdae2409d940e	246.0	0.0	238.0	0.0	105.0	93.0	0.0	0.0	0.0	68.0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Eggerthella; s__uncultured_bacterium
738779ad5ec991c588d22c64a394f9fa	0.0	0.0	384.0	0.0	0.0	0.0	0.0	0.0	345.0	0.0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae
897cc896c786afb6513503d17d6ebcbe	0.0	0.0	132.0	0.0	42.0	239.0	30.0	105.0	151.0	22.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1; s__Clostridium_paraputrificum
b75368a0e9d41e0f90455ff69799ca85	80.0	95.0	101.0	31.0	69.0	109.0	86.0	46.0	82.0	0.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia; s__Akkermansia_sp.
7baf85496a13ad3d1e181359534c37fd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	691.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured
0f7ddaeb65b7c3e5853aa86604ea8751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	681.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia
7e317fd64d33567f39de0c84dcc6eb03	0.0	0.0	234.0	0.0	245.0	0.0	0.0	0.0	192.0	0.0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae
c92ab32c73e712b0303fa9727714b650	66.0	30.0	139.0	22.0	100.0	0.0	92.0	98.0	113.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__GCA-900066575; s__uncultured_organism
c1ff28d356a11d36301e2d6882622c04	154.0	143.0	94.0	4.0	29.0	41.0	88.0	0.0	89.0	15.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
a28dc5372b57fd503496f966188b29a6	92.0	128.0	80.0	31.0	45.0	71.0	96.0	27.0	81.0	0.0	Unassigned
f39e78738ba6e637be9c0a6780a8963c	0.0	0.0	289.0	0.0	226.0	0.0	0.0	0.0	130.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Anaerotruncus
9abb49205055f6c5cc2f73eacf56972a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	643.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__Peptostreptococcus_anaerobius
23839e352c00f7c94b12147519a867a2	200.0	160.0	281.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
c1c2928343f714850ccfb269978d4185	0.0	0.0	240.0	0.0	211.0	0.0	0.0	0.0	187.0	0.0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Adlercreutzia
d7bc11d2861a264c846f0941e3c7261d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	632.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia
01c62579153513f71c3e1c067dd73660	0.0	0.0	0.0	0.0	0.0	0.0	545.0	0.0	0.0	82.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum
891a0e290e1dae9c22851e24b6993416	0.0	0.0	338.0	0.0	0.0	0.0	0.0	0.0	264.0	0.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium
4d7b69afbd7bc67a275713fabe5cd64e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	593.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia
76d2f75b3be3e63308a5b374a30128d2	45.0	24.0	69.0	0.0	46.0	21.0	101.0	83.0	125.0	68.0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae
2f8a02e11949a26475572f9eb6dee812	0.0	0.0	101.0	0.0	314.0	0.0	51.0	0.0	114.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Intestinimonas; s__Intestinimonas_butyriciproducens
66beb48e9d405fc700bae1475dcaeea1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	567.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group
a238f0d60f1bdc25009a293f08ac5c8a	0.0	0.0	183.0	0.0	380.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae
438e4ece45647cff5f21bb3c544a79b8	131.0	57.0	40.0	59.0	55.0	67.0	93.0	5.0	46.0	0.0	d__Eukaryota
963b2118e24cc2f8053949cf71a3c790	0.0	93.0	134.0	0.0	85.0	0.0	32.0	158.0	51.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
966748bca2942a19c074fecf318a8edf	0.0	0.0	0.0	11.0	0.0	0.0	272.0	189.0	71.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__uncultured; s__unidentified
d1bc555ea289ccb2c537c9bc6e9e90d2	68.0	75.0	92.0	26.0	158.0	13.0	25.0	54.0	31.0	0.0	d__Eukaryota
a4ad9d11acdeeeafb496379c942adf11	160.0	122.0	63.0	0.0	72.0	60.0	0.0	29.0	30.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_gnavus_group
d986eb5dd5d54ac8d3261b6039d9fa26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	536.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Coprococcus
b35b8f1510a2a3ab1ee613f201053ff0	42.0	13.0	63.0	28.0	70.0	30.0	65.0	133.0	61.0	28.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus
ac86035ef95833c5c5714686aa58ec56	0.0	0.0	295.0	0.0	237.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Adlercreutzia
a13acd53ce9256545f385f1c7aa4be28	118.0	67.0	39.0	61.0	34.0	69.0	76.0	4.0	46.0	14.0	Unassigned
862772256c8f9ccec298d00171124c38	180.0	180.0	82.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_gnavus_group
61f4b238c14de7b37c202fedc5eca774	0.0	0.0	0.0	89.0	340.0	97.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Intestinibacter
2b02a9b57a2f76f5c750278053c576e6	0.0	0.0	0.0	0.0	0.0	94.0	159.0	0.0	255.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__human_gut
fb7ca27379ea8fc6dd938e344a133c20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	499.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium
0fd24aa7e661ce496dde1d53f214a66c	0.0	0.0	0.0	0.0	489.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella
efecf9e7617463826d06662e865b8bee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	488.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium
9e0f18b488668a1aa310db607fd245d2	45.0	31.0	43.0	54.0	203.0	108.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes_shahii
0e5f3917bfadd3acc5b0cd5ee6483fea	0.0	105.0	82.0	35.0	59.0	21.0	80.0	20.0	70.0	0.0	Unassigned
20fa4159673b6fa21bcb48602589f6fc	0.0	0.0	0.0	19.0	0.0	0.0	105.0	82.0	257.0	9.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured
4bc697f0ae0217bad495490b59276c74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	471.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_torques_group
81ea879ab86a306f7023d21e256ce349	0.0	0.0	0.0	0.0	0.0	0.0	17.0	75.0	44.0	329.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Dorea
7a9260d71f83fadd2d9cef10a9962f88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	465.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__CAG-352
480f595d1ff3c550e3af6a2c1ece92eb	116.0	23.0	50.0	10.0	54.0	67.0	75.0	6.0	60.0	0.0	d__Bacteria
058c6d6f7c4ee6b228c3813e1c291980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	458.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__uncultured
15d06e6c42e38ecd8b98edef34080c72	455.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia
c1addf4b1d93afde4b9f0ce5aa40ff9a	0.0	0.0	0.0	0.0	0.0	0.0	445.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum
a3e6924629347007d6a63fb3c0e4b20c	32.0	22.0	31.0	14.0	53.0	39.0	62.0	30.0	88.0	72.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
3abdabd2c88c91449fb8f7f039c2ed11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	437.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_ventriosum_group
dee9a61b4b1d3bd87b275dbd002eddc8	37.0	21.0	51.0	15.0	62.0	62.0	66.0	19.0	87.0	12.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter; s__human_gut
17389ba2ae77235806c8261cb6524b63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	423.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
47a76c68f69531c6c9599811f3b3058e	37.0	72.0	119.0	0.0	124.0	0.0	0.0	66.0	0.0	0.0	Unassigned
d1e6f3a826b4710885d0f526b26e20da	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	413.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Fusicatenibacter
d7caed3eb259ea5061ae113cd64b1450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	408.0	0.0	0.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium
affe6d7115ee5d7d5072dd2882d3a165	136.0	93.0	164.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
1ba9ba61cc70d7131a8191c77f474e12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	381.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Tyzzerella
7d5dc348ef431d1abfd2029a1423e17a	12.0	0.0	27.0	0.0	23.0	27.0	97.0	50.0	142.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured
c83156e05a72395cddeed9d01e8981cd	0.0	0.0	0.0	0.0	375.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia
4f5998e0ff86dbc5ea794037b7260811	38.0	88.0	89.0	0.0	46.0	12.0	32.0	51.0	17.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
cf849f523665522bf8a34e3c9c23b1a6	17.0	28.0	15.0	24.0	28.0	19.0	92.0	22.0	124.0	0.0	Unassigned
